5,46.23288543480109
7,357.5999271317272
15,470.9737704698858
7,578.7585361451542
9,678.5499881778854
1,1706.5731453495011
1,1723.0868065857014
1,1726.2475072390446
1,1750.8621642126066
1,1752.0864857168438
1,1802.483048801478
1,1803.6526393108009
1,1874.6521470339608
1,2421.391188640894
1,2421.391188640894
1,2421.391188640894
1,2421.391188640894
1,2421.391188640894
1,2421.391188640894
1,2421.391188640894
1,2421.391188640894
1,2421.391188640894
1,2421.391188640894
1,2421.391188640894
1,2421.391188640894
1,2421.391188640894
1,2421.391188640894
1,2421.391188640894
1,2421.391188640894
1,2421.391188640894
1,2421.391188640894
1,2421.391188640894
1,2421.391188640894
1,2421.391188640894
1,2421.391188640894
1,2421.391188640894
1,2421.391188640894
1,2421.391188640894
1,2421.391188640894
1,2421.391188640894
1,2421.391188640894
1,2421.391188640894
1,2421.391188640894
1,2421.391188640894
1,2421.391188640894
1,2421.391188640894
1,2421.391188640894
1,2421.391188640894
1,2421.391188640894
1,2421.391188640894
1,2421.391188640894
1,2421.391188640894
1,2421.391188640894
1,2421.391188640894
1,2421.391188640894
